282.133281 214.624368 0.786942 0.262661 64.661626 67.588086 67.588086 1489257.884674 2747.905887
221.137699 23.085340 0.287907 0.156096 84.473387 93.387706 93.387706 3668653.279769 37979.816173
169.032633 223.390469 0.622478 0.257352 68.250805 70.400104 70.400104 1322075.011869 6550.772509
299.364758 142.200384 0.643252 0.417964 73.981396 74.667070 74.667070 90305.778804 17235.168943
207.433292 246.114115 0.807182 0.425855 49.044290 59.843044 59.843044 14891992.609437 485.575832
60.414601 69.329603 0.151956 0.125609 88.041115 90.356010 90.356010 1046039.613793 12849.629861
187.167415 239.194652 0.725266 0.401690 67.164197 68.493877 68.493877 620244.003078 10393.271174
230.452831 334.423234 1.244206 0.213708 23.000755 43.799121 43.799121 46251293.940130 59.641725
158.397032 65.886275 0.241972 0.223725 101.060787 101.083479 101.083479 89.537253 959330.721362
408.361059 285.804235 1.408013 0.115374 49.029992 53.754876 53.754876 4302188.717449 672.658357
235.574327 355.987098 1.360132 0.131865 26.209603 40.241955 40.241955 31835184.455240 406.321092
305.730400 229.893732 0.890487 0.265451 66.050398 66.423080 66.423080 44924.610499 32066.561356
191.669209 168.925256 0.534133 0.485702 64.488937 73.736673 73.736673 7145783.726450 597.318527
118.938474 87.976283 0.283611 0.418553 87.558723 91.794726 91.794726 1145609.603342 2771.526746
114.254362 167.077390 0.511918 0.502764 30.522247 38.378375 38.378375 7676109.803600 8431.413125
196.354249 263.558322 0.832555 0.267273 52.070996 58.768161 58.768161 8815149.725137 1291.582640
255.760289 305.364577 1.090135 0.111181 54.063691 58.609828 58.609828 3951071.845310 1268.617457
279.108013 161.051099 0.607589 0.173405 60.231554 72.684254 72.684254 11862883.702214 130.119124
232.405073 118.941930 0.408715 0.154194 87.288331 -1.000000 87.090976 7029.274893 -170100.157266
226.214488 128.669422 0.452349 0.287510 73.309512 80.686362 80.686362 4107046.738579 724.234322
345.331929 243.457154 1.052785 0.250327 54.557820 59.623605 59.623605 4544457.368714 1041.169769
