88.532373 151.478533 0.253953 0.174760 78.584963 82.761120 82.761120 2504531.146979 4565.321745
311.692964 245.959761 0.665338 0.175512 71.049568 72.731791 72.731791 510322.013937 6165.973248
433.095059 282.756755 1.037528 0.270780 43.997225 58.105454 58.105454 22381277.453344 55.073443
559.908557 210.422359 1.187260 0.351498 52.737527 56.963080 56.963080 3736085.008578 1257.866246
119.449271 436.343228 1.150839 0.222320 57.794875 57.973165 57.973165 79829.725738 92709.047744
104.327670 141.420019 0.266409 0.274591 88.469055 90.228829 90.228829 575999.958132 11706.874912
282.569164 260.152685 0.665869 0.240715 73.465418 73.866106 73.866106 44961.738554 34852.866381
245.294728 205.157502 0.456784 0.097731 69.708960 79.851261 79.851261 7071358.971249 373.565643
262.076652 137.707404 0.370113 0.171189 88.065084 89.004435 89.004435 111250.338779 15029.759810
111.280771 275.478652 0.608212 0.421411 56.773959 60.011860 60.011860 3584689.172668 5352.162843
145.506477 162.346313 0.324511 0.311152 89.468423 90.555102 90.555102 192320.897529 16711.971949
489.052778 431.127654 1.720390 0.129289 51.030475 -1.000000 50.965937 2979.678483 -295694.220535
133.733085 259.921204 0.545399 0.393468 72.912712 74.087055 74.087055 544348.660250 14582.775921
160.817021 536.583416 1.700713 0.135299 49.108770 49.779011 49.779011 329331.854986 14941.082985
121.694287 337.314723 0.722049 0.078206 58.085109 64.308691 64.308691 6179423.336471 1476.878215
249.069281 278.166441 0.721783 0.498794 65.904330 68.597088 68.597088 1434079.842164 3970.780540
163.057672 244.838609 0.567433 0.518672 60.191537 67.345476 67.345476 6622700.210756 1334.153664
410.872009 254.790384 0.912439 0.426790 65.130708 65.607915 65.607915 73496.618776 24555.131073
91.038314 213.178782 0.348574 0.089682 58.237036 71.679335 71.679335 12992144.279077 710.432182
122.832886 461.125061 1.289225 0.191665 46.925233 49.438145 49.438145 3722175.003479 4651.395220
121.689809 193.092767 0.319373 0.144283 92.323781 92.662364 92.662364 30929.687023 61353.046548
546.747015 4.532181 0.914590 0.363982 57.531799 63.056087 63.056087 4568868.030691 880.044642
405.460616 449.442630 1.609143 0.162536 51.320541 51.912161 51.912161 158924.525624 14330.805881
299.765570 393.397359 1.144549 0.090201 52.691170 57.894962 57.894962 4592704.120889 859.556316
154.135502 205.465399 0.463643 0.538334 74.727041 77.483391 77.483391 1245010.090843 5168.150533
255.884368 339.754535 0.891052 0.192107 48.363295 60.203266 60.203266 16804588.604109 269.541170
157.531167 409.039693 1.062076 0.338554 61.743325 61.842193 61.842193 12837.973187 151700.382970
322.841974 319.118163 0.950296 0.424325 57.036785 61.243356 61.243356 3543487.097753 1806.585664
114.782947 314.228312 0.754052 0.422660 34.135719 46.622345 46.622345 19633186.675768 784.419475
177.181489 287.387113 0.670175 0.442959 64.023577 67.475016 67.475016 2586326.113591 3377.034301
218.344359 429.532658 1.242507 0.357831 47.871013 52.538594 52.538594 6378510.627236 1647.643046
48.859771 41.876921 0.215257 0.353899 41.704519 49.349074 49.349074 3812439.428674 13268.122280
96.471797 356.551100 0.896772 0.367190 28.190258 38.468850 38.468850 17693073.241766 1732.462665
95.644700 181.404984 0.381503 0.378264 50.749233 61.433035 61.433035 9995169.394757 1379.175601
530.081024 26.486355 0.827511 0.137108 68.796097 -1.000000 68.726511 1816.404426 -360708.101112
165.234745 436.603866 1.191962 0.198761 52.400634 54.845371 54.845371 2425222.005574 4156.032624
142.914489 376.624781 0.978624 0.400588 41.095452 49.242289 49.242289 14450532.945819 1039.381951
213.812413 203.679942 0.443740 0.251643 84.205402 84.595931 84.595931 33084.196290 42564.550686
313.523684 548.951585 1.960889 0.039643 47.917233 -1.000000 47.585919 37743.004995 -68416.325207
203.582205 429.090995 1.226426 0.276358 33.311500 48.876833 48.876833 33106481.942682 151.133887
600.862973 137.933854 1.169567 0.267686 51.138697 57.089071 57.089071 6237747.269832 635.438309
148.001085 268.505261 0.616927 0.472417 54.434638 62.307942 62.307942 8950689.284911 1216.938807
428.076017 119.023524 0.649689 0.162157 61.425670 71.348075 71.348075 8681090.096338 249.649294
122.446230 409.122986 1.108862 0.364732 34.320919 42.640843 42.640843 16902831.221656 1137.386892
118.075931 469.345988 1.340675 0.224672 43.971401 46.575133 46.575133 4517884.912745 4690.605559
177.122228 352.365425 0.854757 0.332406 65.260197 65.902976 65.902976 207642.784878 21879.594183
81.203769 518.002568 1.603776 0.171710 27.613600 32.029097 32.029097 10891547.948995 6452.030016
253.406486 440.277890 1.304403 0.258159 55.503448 56.189473 56.189473 237496.539822 15947.968789
413.156147 122.985863 0.644885 0.288338 65.183889 71.630642 71.630642 4480396.759902 780.185378
115.129930 409.540250 1.063144 0.291811 50.740334 52.114446 52.114446 1878362.462915 12262.929260
126.376486 298.198972 0.655901 0.347707 61.682116 64.265560 64.265560 2416751.157232 5765.354749
229.509022 345.730396 0.874097 0.240150 63.630131 65.048566 65.048566 605012.677064 8060.606224
156.840810 549.584908 1.769726 0.134543 50.299614 -1.000000 50.253738 3358.110897 -358332.601323
143.392079 266.512230 0.580550 0.436733 69.750565 71.538546 71.538546 1010412.812737 8655.998815
152.387269 231.254998 0.512692 0.437470 60.358170 68.591409 68.591409 7726479.381447 1181.472331
177.024087 348.869715 0.838470 0.284061 63.853687 65.172408 65.172408 662002.576688 9739.756902
322.223053 375.171519 1.150897 0.309060 41.578478 54.235892 54.235892 22082027.868924 180.271823
263.845930 501.147529 1.617049 0.130609 50.561883 51.402430 51.402430 325348.184922 10429.769398
127.091091 177.586272 0.368531 0.469255 89.502100 89.599951 89.599951 4468.679357 222247.463677
187.905564 363.131124 0.907227 0.221247 51.386559 58.509625 58.509625 9346029.476760 1030.647117
315.359851 129.175468 0.491117 0.447198 82.259808 82.446573 82.446573 7217.924187 84224.935260
281.208054 221.138424 0.581776 0.251943 58.005743 71.394959 71.394959 14070070.685263 269.432272
548.979377 14.843765 0.929355 0.448526 61.255678 63.779163 63.779163 1242607.305793 2977.181867
153.846638 430.006153 1.175480 0.322418 51.472347 53.609927 53.609927 2451269.267257 5240.514690
641.241940 19.069946 1.190388 0.246852 59.602488 -1.000000 59.538476 2333.334673 -341992.572643
67.070536 508.952946 1.509533 0.086290 36.150451 37.506650 37.506650 2819234.399462 37284.094250
329.102387 141.018804 0.533119 0.444647 76.306766 78.356288 78.356288 540986.138208 5115.715048
224.965832 497.228204 1.555965 0.157730 45.670165 49.569163 49.569163 4806087.371867 1680.537538
72.910799 141.174076 0.213119 0.127781 89.039919 90.008142 90.008142 414040.413852 31548.684275
58.885388 230.479310 0.444481 0.204416 32.481667 40.902366 40.902366 8731890.278088 6360.351620
